Date,Tweet_id,Username,Tweet,no_of_replies,no_of_retweets,no_oflikes
2021-12-31 03:10:04+00:00,1.47675E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/LTNhHdYcll,0,0,0
2021-12-31 02:06:05+00:00,1.47674E+18,dantethunderr,"- FIFA World Cup 98 (PC)
- Sonic (Sega Génesis)
- Monkey Island 2
- Monkey Island 3
- GTA 2
- InFamous
- Championship Manager
- Age of Empires
- Age of Empires II
- Oddworld: Abe's Odissey",0,0,0
2021-12-31 01:23:08+00:00,1.47673E+18,fedebottalo,"10 juegos para conocerme:

-Sonic
-FIFA World Cup 98
-Starfox 64
-Pokemon Silver
-Pokemon Stadium
-Paper Mario 64
-Mario Kart 64
-Zelda Windwaker 
-Age of Empires
-Pokemon Go",2,0,11
2021-12-31 00:57:37+00:00,1.47672E+18,spankyt6,"@NeillArmstrong2 @Aontaithe2021 @Kilsally Isn't it a much bigger stadium with higher capacity and attendance rates? 
We should be throwing money into all of them, got to spend money to make money,
Aren't we hoping to host the 2030 fifa world cup, need better infra to host.",1,0,0
2021-12-31 00:37:52+00:00,1.47671E+18,EdgarBased,You can bookmark this tweet and @ me in a year. England will win the 2022 FIFA World Cup,1,0,0
2021-12-30 23:28:02+00:00,1.4767E+18,maneeshalawyer,The FIFA IP Law No. 11 of 2021 was introduced this year as a legislation key to Qatar hosting the FIFA World Cup 2022. It provides substantial protection for FIFA's IP rights by easing and simplifying the registration of such materials. #IntellectualProperty #Sports,0,0,1
2021-12-30 22:13:13+00:00,1.47668E+18,GoldenFutbolTs,Does anyone know why the FIFA World Cup was shifted to winter?,0,0,0
2021-12-30 22:03:54+00:00,1.47668E+18,Christophbongo,"@ace_mkhwanazi Why is the Qatar FIFA World Cup hosted in December, not June?
The world is going through abnormalities and we shouldn't think linear. The 2020 Olympics took place in 2021... The AFCON 2021 is taking place in 2022... It is what it is...",0,0,0
2021-12-30 21:57:12+00:00,1.47667E+18,Tom_Pelczar,Carnival De Paris   Official Song of 1998 Fifa World Cup   Dario G https://t.co/a70KzB0pld via @YouTube,0,0,1
2021-12-30 21:12:03+00:00,1.47666E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/kXuFPntziw,0,0,0
2021-12-30 21:00:45+00:00,1.47666E+18,HerbNCheese,#whatif the fifa World Cup 2022 is the “flip the switch” as XRP is introduced to the United States. There we see that the rest of the world is ahead while the United States has been robbing its own citizens for their own boomer gain.,0,1,0
2021-12-30 20:49:38+00:00,1.47666E+18,HagenEngler,"I stopped dopping for 5 years and then had to train myself back up to full alcoholic match fitness because it was FIFA World Cup and we had to be serious about that life, and you know you can’t scale up like that OVERNIGHT is all I’m saying",0,0,0
2021-12-30 20:38:27+00:00,1.47665E+18,i_AngelinaJolie,39. OST FIFA World Cup Anthem South Africa 2010,0,0,0
2021-12-30 20:25:02+00:00,1.47665E+18,ThisIsColbert,"Maimane Phiri games 

He spent 6 seasons in Turkey. 
In SA, he started his career at Alexandra Utd &amp; also played for Jomo Cosmos, Ajax CPT, Moroka Swallows &amp; SSU.

He played for SA national soccer team &amp; was in part of the squad that travelled to France for the '98 FIFA World Cup https://t.co/wUPi5FksZm",9,55,188
2021-12-30 20:22:50+00:00,1.47665E+18,True_Sportline,"(2/2) If everything goes smoothly as expected and planned, in 2022 will take place the FIFA World Cup.
Which country do you think is going to win it?
#True_Sportline #FIFA #WorldCup2022
(📸: 433/ Instagram)",1,0,2
2021-12-30 20:20:07+00:00,1.47665E+18,QNAEnglish,"Qatar Olympic Committee announced its calendar of sports events for 2022 including 62 sports events with 36 international sports events and the FIFA World Cup Qatar 2022, which will be held from November 21 to December 18. #QNA
https://t.co/41QAyeXg6O https://t.co/KewA8oFT1x",0,1,1
2021-12-30 19:56:59+00:00,1.47664E+18,Joe__Monty,Yeah but who's going to win the FIFA World Cup?,1,0,0
2021-12-30 19:52:17+00:00,1.47664E+18,sssuper_starrr,No New Year Resolutions for 2022 too as it will be same as 2020 except that I will be travelling for FIFA world cup this year !!,0,0,0
2021-12-30 19:50:14+00:00,1.47664E+18,OnlyHitNP,"[OnlyHitUS] Currently: Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground) (Single)
 by Shakira, Freshlyground Listen on all your devices with TuneIn! https://t.co/Q2ZfUngJan",0,0,0
2021-12-30 19:48:12+00:00,1.47664E+18,Vanhelsing8111,@RichKarlDY1 @RomeoChapel @kumericanboy @shattawalegh U brought fifa world cup U-17. I can't see world cup U-20,1,0,1
2021-12-30 19:46:15+00:00,1.47664E+18,soccerwithcoach,Where &amp; When is the 2022 FIFA World Cup?  https://t.co/VOER1sQIwD,0,0,0
2021-12-30 19:46:00+00:00,1.47664E+18,MokgatlaKgabo,"To Sepp Blatter did two things for the continent, the five spots on the FIFA World Cup and bringing the competition to the continent. Thanks Sepp, we will probably never see it again.⚽️😷",0,0,0
2021-12-30 19:39:34+00:00,1.47664E+18,DEagleOnline,2022 FIFA World Cup draw holds April 1 - https://t.co/BUvilHqk3k,0,1,0
2021-12-30 19:39:03+00:00,1.47664E+18,oladotun1969,2022 FIFA World Cup draw holds April 1 - https://t.co/kSzQC58c2O,0,0,0
2021-12-30 19:30:57+00:00,1.47664E+18,TimesSport,"Your ultimate 2022 sporting diary 📆

There is a line-up of stellar events in 2022 — tennis grand slams, golf majors, Six Nations, racing festivals — which lead us to the Fifa World Cup at the end of the year. 

There is plenty of get excited about. https://t.co/4VCLQ3rnJb",0,1,4
2021-12-30 19:27:35+00:00,1.47664E+18,BhashkarDivya,chelsea winger usa footballer christian pulisic found covid 19 posirive ahead of fifa world cup qualifiers – News18 हिंदी https://t.co/XRzL7jEfvY,0,0,0
2021-12-30 19:21:36+00:00,1.47663E+18,patricia_shad,"Qatar is one of the best peaceful country . People are loving caring after winning FIFA world cup hope it will open the door of peace, humanity love and care for Human rights.Waiting desperately the event of opening of FIFA world cup.",0,0,0
2021-12-30 19:04:07+00:00,1.47663E+18,DanielRegha,"@433 2022 FIFA World Cup will mostly be won by Brazil, France, Argentina or Germany cos these countries each have lots of notable players who are on top of their game; France arguably has the best though. Nevertheless, football is also a game of luck so any country can win it.",12,1,55
2021-12-30 18:49:11+00:00,1.47663E+18,John_Hlatse,"Most of them from West Africa came here via three months visiting visas to watch the 2010 FiFA world cup matches, instead of going back home at the end of that tournament they have turned themselves into asylum seekers who are seeking refuge in SA, and SA government allows it.",1,1,4
2021-12-30 18:46:25+00:00,1.47663E+18,CdnElectWatch,"2022:
June - World Juniors Hockey (possible)
Nov/Dec - FIFA World Cup",1,0,0
2021-12-30 18:42:33+00:00,1.47662E+18,thechelskikid,"@KM07070 @FabrizioRomano @SkySport @ChelseaFC @MatteoBarzaghi I already have the link thank you.

Goals by competition
CompetitionGoals
Friendlies22
FIFA World Cup qualifiers18
FIFA World Cup finals5
UEFA European Championship qualifiers7
UEFA European Championship finals6
UEFA Nations League10
Total68",0,0,0
2021-12-30 18:35:32+00:00,1.47662E+18,HwaFlyMeToMars,I guess if they change the lyrics from “Ready for Love” to “Ready to Play” the Fifa World Cup team would use it for next year’s competition.,0,0,2
2021-12-30 18:30:00+00:00,1.47662E+18,Umar71140141,What's  sup every one how are you all doin ? Happy new  year 🥳 I hope so 2022 will be a great year . And even the fifa world cup should be amazing .,0,0,1
2021-12-30 18:26:44+00:00,1.47662E+18,MikeDavidJones1,as well as for the fifa world cup 2022...,0,0,0
2021-12-30 18:23:51+00:00,1.47662E+18,sara_ycho,I first read about this in a BBC article by James Fletcher in 2014. He found that the paradox proved accurate for the 32 2014 FIFA World Cup teams who each had a squad of 23 players. 16 teams had players with at least one shared birthday. https://t.co/vtFjSZnKbH,1,0,0
2021-12-30 18:23:14+00:00,1.47662E+18,VisitQatar,"The world's biggest football tournament, FIFA World Cup Qatar 2022™️ is set to take place for the first time in the Middle East. https://t.co/YQiHR2cZgQ",2,2,7
2021-12-30 18:16:35+00:00,1.47662E+18,DarioGagliano2,@EURO2024 That the @Azzurri win the 2022 FIFA World Cup. 🙏🏻🇮🇹,0,0,1
2021-12-30 18:00:27+00:00,1.47661E+18,TimesLIVE,"Archbishop Emeritus Desmond Tutu, who died aged 90 on Sunday, was a major figure in warming South Africans' spirits in a freezing cold winter of 2010 and revving them up on the eve of the hosting of the Fifa World Cup. https://t.co/QwWmWxVx0Z",3,3,7
2021-12-30 18:00:10+00:00,1.47661E+18,mkbaz22,Dons and Brazil have won the FIFA World Cup a combined 5 times. Roll on Qatar2022 🏆,0,0,6
2021-12-30 17:57:55+00:00,1.47661E+18,urkedal_odin,@CFC_Muk Fifa world cup soon 🏆,0,0,0
2021-12-30 17:50:27+00:00,1.47661E+18,gurdil_sekhon,@EURO2024 Portugal qualifies for fifa world cup,0,0,0
2021-12-30 17:36:26+00:00,1.47661E+18,ovo_samiel,"@Mayoral_OP And so was pogba{23). In his time at United, he has won a European trophy, fifa World Cup as well as a league cup! What has Pepe done?",0,0,0
2021-12-30 17:26:19+00:00,1.47661E+18,Tauqeer64890688,FIFA WORLD CUP QATAR https://t.co/LiII9HeaIm,0,0,0
2021-12-30 17:26:17+00:00,1.47661E+18,Tauqeer64890688,FIFA WORLD CUP QATAR https://t.co/LiII9GWzQO,0,0,0
2021-12-30 17:07:52+00:00,1.4766E+18,DropsWater_,"@cyradiance @netmediatama Yeay hampir mendekati Official Broadcaster FIFA world cup 2022 Qatar 
#WorldCup",1,0,0
2021-12-30 16:45:50+00:00,1.4766E+18,YourMajesttyy,@P10Freyt So you saying Goa never celebrate FIFA World Cup winners?,1,0,0
2021-12-30 16:40:06+00:00,1.47659E+18,phemmygrey,@jotaaaaa20 @PatrickTimmons1 The next fifa world cup is in November/December.. guess what the leagues would do! You guessed right! The great epl would be paused mid season,0,0,0
2021-12-30 16:35:41+00:00,1.47659E+18,jeonqgukr,FIFA WORLD CUP VERY SOON IM SO EXCITED YALL https://t.co/rzGmVA2PnF,0,0,0
2021-12-30 16:33:43+00:00,1.47659E+18,driver62637172,10 months to the #FIFA World Cup. Who you got as #Brasils CM. Anyone give #Joelinton a chance 🖤🇧🇷🤍🖤🇧🇷🤍,0,0,0
2021-12-30 16:24:42+00:00,1.47659E+18,_sharnya,"The only reason why I’m eagerly waiting to enter 2022: 
FIFA WORLD CUP",1,103,309
2021-12-30 16:14:51+00:00,1.47659E+18,WonderWaterSpts,New products available in store: 2021-22 Panini Donruss Road to FIFA World Cup Hobby - Soccer https://t.co/SfQYfuzrjm,0,0,0
2021-12-30 16:14:13+00:00,1.47659E+18,Rav3H34rt_516,@sahal_samad Can I expect to see you play in the fifa world cup??? I would love to though.,0,0,0
2021-12-30 16:07:00+00:00,1.47659E+18,Radio_Bakana,Shakira feat Wyclef Jean - Hips Don't Lie - Bamboo (2006 FIFA World Cup tm Mix),0,0,0
2021-12-30 16:04:04+00:00,1.47658E+18,RapsonTembe,Since the 2010 fifa world cup in South Africa this cup looks South African,0,0,0
2021-12-30 15:42:14+00:00,1.47658E+18,rhyswills26,@EURO2024 Wales to qualify for FIFA World Cup 🏴󠁧󠁢󠁷󠁬󠁳󠁿,0,0,3
2021-12-30 15:25:18+00:00,1.47658E+18,ShimmyheHenry,@EURO2024 France to win back-to-back FIFA World Cup 🏆,0,0,0
2021-12-30 15:16:04+00:00,1.47657E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/r6RL8sUOZl,0,0,0
2021-12-30 15:08:53+00:00,1.47657E+18,afwanlefthander,"It's been an amazing year for football. But this is only the beginning. We will see you in 2022 for the FIFA World Cup Qatar. 
✈️🇶🇦⚽️🏆 #FIFAWorldCup2022 #GoQatar2022 #Qatar2022 https://t.co/sbY9xS6NAi",0,1,1
2021-12-30 15:00:46+00:00,1.47657E+18,Dispatch_DD,"Archbishop Emeritus Desmond Tutu, who died aged 90 on Sunday, was a major figure in warming South Africans' spirits in a freezing cold winter of 2010 and revving them up on the eve of the hosting of the Fifa World Cup. https://t.co/b6C5NMZ2ak",0,0,0
2021-12-30 14:58:09+00:00,1.47657E+18,UruguayFootENG,"#OTD in 1980 - Uruguay 🇺🇾 beat the Netherlands 🇳🇱 2-0 in Montevideo for Group A of the ‘World Champions' Gold Cup’

• FIFA World Cup 50th anniversary tournament https://t.co/sGWYDHi6Gz",0,3,12
2021-12-30 14:47:52+00:00,1.47657E+18,Stifler_Ldn,"Watching FIFA World Cup 2006 between France 🇫🇷 vs Italy 🇮🇹 .

Zidane, viera, makelele, Henry , Totti, Pirlo, zambrotta, Gattuso, Luca  Toni.

Sweet technique and tackles.

What happened to football?",1,2,3
2021-12-30 14:44:56+00:00,1.47656E+18,MuctarKoroma3,Sierra Leone matches in the upcoming Africa cup of Nations. Leone Stars will open their AFCON tournament against the Dessert Warriors and later face the  Elephant. Both teams are highly graded in the FIFA world ranking- ALG 29 CIV 56. Salone is ranked 108 in the FIFA’men ranking. https://t.co/mGgTjx5Fz8,0,0,2
2021-12-30 14:37:35+00:00,1.47656E+18,pes_patch,"#eFootball #PES2022 #PES2021 #PES2017 #PES2013

FIFA World Cup Ballpack For PES2020 and PES 2021 #PES2020Balls #PES2021Balls @ https://t.co/4ut1cLicce https://t.co/qjXnDrZToY",0,1,1
2021-12-30 14:29:53+00:00,1.47656E+18,aharan_s,"83 was soo nice ,maybe one day ..oneday maybe 40 50 years latter.. they'll be a similar movie on India winning a FIFA World Cup ⚽...😭💔❤️",0,1,5
2021-12-30 14:06:47+00:00,1.47656E+18,TheJerseyPlace,Today our Jersey throwback is Bafana Bafana's 2010 home kit which they wore during the 2010 Fifa World Cup. One of the most memorable world cups and a first on African soil. #TBT https://t.co/Dnov72GRDT,0,1,4
2021-12-30 13:50:51+00:00,1.47655E+18,KarwaMotors,"It gives us great pleasure to announce that the first series of Karwa Motors buses to be used at the upcoming FIFA World Cup 2022 in Doha, have rolled off the assembly line. A special ceremony was held at our factory in Duqm to commemorate this momentous occasion. #KarwaMotors https://t.co/2SxcxJdidR",1,3,22
2021-12-30 13:35:48+00:00,1.47655E+18,SanghamitraRch,"""Stadium 974 in Qatar set to host 2022 FIFA World Cup"" Check out the details below. https://t.co/118iZcuB6r 

@FIFAWorldCup @FIFAWorldCup22 #Qatar #Qatar2022 #Blog",0,0,0
2021-12-30 13:19:33+00:00,1.47654E+18,SABreakingNews,Tutu and the 2010 World Cup: Archbishop Emeritus Desmond Tutu was a major figure in warming South Africans' spirits in a freezing cold winter of 2010 and revving them up on the eve of the hosting of the Fifa World Cup. https://t.co/ycAad2DTFG,4,0,2
2021-12-30 13:15:41+00:00,1.47654E+18,AltOutcome,Brazil   loses their bid for a FIFA World Cup in 2030,0,0,0
2021-12-30 12:32:05+00:00,1.47653E+18,tsg_sportsgrail,"FIFA World Cup 2022 6,500 Migrant Workers Dead With Human Rights Being Abused In Qatar, Know The Cost Of The Stadiums #fifa #worldcup #football #qatar #fifaworldcup #worldcup2022 https://t.co/qUQUs9qZ0e",0,0,0
2021-12-30 12:31:59+00:00,1.47653E+18,gautamkapoor54,"FIFA World Cup 2022 6,500 Migrant Workers Dead With Human Rights Being Abused In Qatar, Know The Cost Of The Stadiums #fifa #worldcup #football #qatar #fifaworldcup #worldcup2022 https://t.co/JHrCZnuS1D",0,0,0
2021-12-30 12:02:35+00:00,1.47652E+18,jndoIIs,the beat drop always reminds of a fifa world cup song  https://t.co/T82f492f2i,11,35,440
2021-12-30 12:02:18+00:00,1.47652E+18,wtheckmheck,FIFA WORLD CUP QATAR 2022 cutie ✨,3,0,2
2021-12-30 11:58:45+00:00,1.47652E+18,scottiewfc,"Match 1️⃣4️⃣
⚽️ England 4-0 Andorra
🏟 Wembley Stadium
🏆 2022 FIFA World Cup Qualifying
      Group I
📅 05/09/21
🔢 28th visit
#groundhopping https://t.co/9eVML8EFTo",0,0,1
2021-12-30 11:53:55+00:00,1.47652E+18,MrBrian1961,"Other birthday's today, Gordon Banks, OBE, 1937-2019, 1966 FIFA World Cup winner, Rudyard Kipling, 1865-1936, author, Jack Lord, 1920-98, Hawaii Five-O actor, Bo Diddley, 1928-2008, R&amp;B, rock &amp; roll musician, Perry Ford, 1933-99, Ivy League member. COYS https://t.co/lWYe8A07Uj",0,0,1
2021-12-30 11:52:30+00:00,1.47652E+18,WTicketsHosp,FIFA World Cup: Automated offsides considered for Qatar World Cup 2022 https://t.co/vgTnoCJUOy,0,0,0
2021-12-30 11:21:49+00:00,1.47651E+18,ATyzone,@SkySports Iam glad 2022 fifa world cup wont take place in China,0,0,0
2021-12-30 10:37:01+00:00,1.4765E+18,fl1xton,@Samfr The FIFA World Cup in Qatar will be a major sporting and political event. Surely you can't ignore this even if sports isn't your forte?,1,0,1
2021-12-30 10:32:43+00:00,1.4765E+18,EmanAlkaderi,The Countdown Clock. FIFA World Cup Qatar 2022 https://t.co/pM7PvIiCmY,0,0,5
2021-12-30 10:17:13+00:00,1.4765E+18,DrOkeren,"@teewaii_cfc You guys are overreacting , you will win Fifa world club cup, carabao cup is still up for grabs same with Fa cup . You guys do well in cup competitions so you can win 3 trophies this season",1,0,0
2021-12-30 09:52:03+00:00,1.47649E+18,fifa2k14brazil,FIFA World Cup 2022: Supporters Planning Qatar Trips Likely To Face Hotel Shortage - Outlook India https://t.co/pC6xCQYXGZ,0,0,0
2021-12-30 09:29:08+00:00,1.47649E+18,Busines65959783,FIFA World Cup 2022: Supporters Planning Qatar Trips Likely To Face Hotel Shortage https://t.co/VDHYUauoHY,0,0,0
2021-12-30 09:21:46+00:00,1.47648E+18,Aziza_Hammam,"If you don’t want to miss any of the highlights of the upcoming FIFA World Cup 2022, now is the time to book your accommodation in Qatar as the buzz for stays has started. https://t.co/bMXMzycXgj @ghadaoueiss @fatma_samoura @falnuaimi https://t.co/gVwUbK4B4Q",0,0,0
2021-12-30 09:18:59+00:00,1.47648E+18,bojanmustur,"Imagine Qatar before the FIFA World Cup Qatar 2022
.
Qatar National Day 2021
Katara Cultural Village
Doha, 18.12.2021
State of Qatar
.
.
https://t.co/VsHozzcqzX
https://t.co/NA3hSVgLR8
https://t.co/bbLODD1DPr
© 2021 Bojan Mustur https://t.co/GoKqlWBbAn",0,0,0
2021-12-30 09:17:04+00:00,1.47648E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/y1j0MorsHl,0,0,0
